BatchNumber,MachineNumber,ProductCode,TimeStarted,TimeStopped,NumberProduced,NumberRejected
4013,3,52,2009-03-27 08:04:00,2009-03-27 13:09:00,1744,18
4014,4,38,2009-03-27 08:18:00,2009-03-27 16:18:00,2745,29
4014,5,42,2009-03-28 08:18:00,2009-03-28 16:18:00,2745,29
4015,6,22,2009-03-31 09:18:00,2009-03-31 14:03:00,3055,32
4020,1,22,2009-04-01 09:35:00,2009-04-01 12:25:00,1823,19
4020,2,26,2009-04-01 08:09:00,2009-04-01 08:19:00,157,1
4020,3,58,2009-04-01 08:23:00,2009-04-01 16:28:00,2776,29
4021,4,44,2009-04-01 08:23:00,2009-04-01 16:28:00,2776,29
4021,5,47,2009-04-01 08:36:00,2009-04-01 14:56:00,2175,23
4022,6,12,2009-04-01 08:36:00,2009-04-01 12:26:00,2466,26
4023,1,12,2009-04-02 09:15:00,2009-04-02 13:05:00,2466,26
4023,2,24,2009-04-02 09:15:00,2009-04-02 11:55:00,2515,26
4023,3,42,2009-04-02 09:04:00,2009-04-02 11:44:00,915,9
4024,4,46,2009-04-02 09:04:00,2009-04-02 10:39:00,543,5
4024,5,33,2009-04-02 09:17:00,2009-04-02 09:42:00,143,1
4025,6,19,2009-04-02 09:17:00,2009-04-02 09:42:00,268,2
4026,1,19,2009-04-03 09:31:00,2009-04-03 17:06:00,4879,52
4026,2,28,2009-04-03 09:31:00,2009-04-03 16:01:00,6132,65
4026,3,59,2009-04-03 08:05:00,2009-04-03 14:35:00,2232,23
4027,4,46,2009-04-03 08:05:00,2009-04-03 13:25:00,1832,19
4027,5,36,2009-04-03 08:18:00,2009-04-03 13:38:00,1832,19
4028,6,23,2009-04-03 08:18:00,2009-04-03 10:23:00,1340,14
4029,1,23,2009-04-04 08:32:00,2009-04-04 11:37:00,1984,21
4029,2,27,2009-04-04 08:32:00,2009-04-04 11:37:00,2909,31
4029,3,59,2009-04-04 08:46:00,2009-04-04 10:41:00,658,7
4030,4,45,2009-04-04 08:46:00,2009-04-04 10:41:00,658,7
4030,5,49,2009-04-04 08:59:00,2009-04-04 09:44:00,257,2
4031,6,22,2009-04-04 08:59:00,2009-04-04 16:59:00,5148,55
4032,1,22,2009-04-07 08:41:00,2009-04-07 09:51:00,750,8
4032,2,28,2009-04-07 08:41:00,2009-04-07 14:46:00,5740,61
4032,3,46,2009-04-07 08:55:00,2009-04-07 16:05:00,2463,26
4033,4,49,2009-04-07 09:09:00,2009-04-07 16:19:00,2463,26
4033,5,52,2009-04-07 09:09:00,2009-04-07 15:14:00,2090,22
4034,6,11,2009-04-07 09:22:00,2009-04-07 14:17:00,3164,33
4035,1,11,2009-04-08 09:22:00,2009-04-08 14:17:00,3164,33
4035,2,29,2009-04-08 09:36:00,2009-04-08 13:21:00,3538,37
4035,3,46,2009-04-08 09:36:00,2009-04-08 13:21:00,1288,13
4036,4,33,2009-04-08 08:21:00,2009-04-08 11:01:00,916,9
4036,5,51,2009-04-08 08:21:00,2009-04-08 09:51:00,515,5
4037,6,23,2009-04-08 08:23:00,2009-04-08 09:53:00,965,10
4038,1,23,2009-04-09 08:23:00,2009-04-09 08:43:00,214,2
4038,2,28,2009-04-09 08:37:00,2009-04-09 08:57:00,314,3
4038,3,59,2009-04-09 08:37:00,2009-04-09 16:12:00,2606,27
4039,4,46,2009-04-09 08:51:00,2009-04-09 15:16:00,2205,23
4039,5,52,2009-04-09 08:51:00,2009-04-09 15:16:00,2206,23
4040,6,11,2009-04-09 09:04:00,2009-04-09 14:19:00,3379,36
4041,1,11,2009-04-10 09:04:00,2009-04-10 14:19:00,3379,36
4041,2,29,2009-04-10 09:18:00,2009-04-10 12:13:00,2752,29
4041,3,47,2009-04-10 09:18:00,2009-04-10 12:18:00,1031,11
4042,4,33,2009-04-10 09:32:00,2009-04-10 12:32:00,1031,11
4042,5,51,2009-04-10 09:32:00,2009-04-10 11:22:00,630,6
4043,6,14,2009-04-10 08:05:00,2009-04-10 09:55:00,1180,12
4044,1,14,2009-04-11 08:05:00,2009-04-11 08:50:00,482,5
4044,2,32,2009-04-11 08:19:00,2009-04-11 16:14:00,7472,80
4044,3,49,2009-04-11 08:19:00,2009-04-11 16:14:00,2722,29
4045,4,53,2009-04-11 08:33:00,2009-04-11 15:18:00,2321,24
4045,5,58,2009-04-11 08:46:00,2009-04-11 14:26:00,1948,20
4046,6,17,2009-04-11 08:46:00,2009-04-11 14:26:00,3648,39
4047,1,17,2009-04-14 08:28:00,2009-04-14 14:28:00,3857,41
4047,2,25,2009-04-14 08:42:00,2009-04-14 14:42:00,5657,60
4047,3,57,2009-04-14 08:42:00,2009-04-14 13:32:00,1657,17
4048,4,43,2009-04-14 08:56:00,2009-04-14 12:41:00,1285,13
4048,5,53,2009-04-14 08:56:00,2009-04-14 12:41:00,1285,13
4049,6,16,2009-04-14 09:09:00,2009-04-14 11:44:00,1660,17
4050,1,16,2009-04-15 09:09:00,2009-04-15 10:34:00,910,9
4050,2,25,2009-04-15 09:23:00,2009-04-15 10:48:00,1335,14
4050,3,43,2009-04-15 09:23:00,2009-04-15 09:43:00,114,1
4051,4,47,2009-04-15 09:37:00,2009-04-15 09:57:00,114,1
4051,5,33,2009-04-15 09:37:00,2009-04-15 17:02:00,2543,27
4052,6,12,2009-04-15 08:11:00,2009-04-15 14:31:00,4071,43
4053,1,12,2009-04-16 08:11:00,2009-04-16 14:31:00,4071,43
4053,2,24,2009-04-16 08:24:00,2009-04-16 13:39:00,4950,53
4053,3,55,2009-04-16 08:24:00,2009-04-16 13:39:00,1800,19
4054,4,42,2009-04-16 09:11:00,2009-04-16 13:16:00,1400,15
4054,5,46,2009-04-16 09:11:00,2009-04-16 12:06:00,1000,10
4055,6,2,2009-04-16 09:24:00,2009-04-16 12:19:00,1875,20
4056,1,2,2009-04-17 09:24:00,2009-04-17 11:09:00,1125,12
4056,2,32,2009-04-17 09:38:00,2009-04-17 11:23:00,1650,17
4056,3,37,2009-04-17 08:12:00,2009-04-17 08:52:00,228,2
4057,4,53,2009-04-17 08:12:00,2009-04-17 16:02:00,2686,28
4057,5,58,2009-04-17 08:25:00,2009-04-17 16:15:00,2686,28
4058,6,17,2009-04-17 08:25:00,2009-04-17 11:35:00,2036,21
4059,1,17,2009-04-18 08:39:00,2009-04-18 11:49:00,2036,21
4059,2,25,2009-04-18 08:39:00,2009-04-18 14:14:00,5265,56
4059,3,57,2009-04-18 08:53:00,2009-04-18 13:18:00,1515,16
4060,4,43,2009-04-18 08:53:00,2009-04-18 13:18:00,1515,16
4060,5,53,2009-04-18 09:06:00,2009-04-18 12:21:00,1114,11
4061,6,16,2009-04-18 09:06:00,2009-04-18 12:21:00,2089,22
4062,1,16,2009-04-21 08:35:00,2009-04-21 12:15:00,2358,25
4062,2,25,2009-04-21 08:48:00,2009-04-21 12:23:00,3379,36
4062,3,57,2009-04-21 09:02:00,2009-04-21 12:37:00,1229,13
4063,4,44,2009-04-21 09:02:00,2009-04-21 10:22:00,457,4
4063,5,43,2009-04-21 09:16:00,2009-04-21 09:31:00,85,0
4064,6,3,2009-04-21 09:16:00,2009-04-21 09:31:00,160,1
4065,1,3,2009-04-22 09:29:00,2009-04-22 16:54:00,4770,51
4065,2,25,2009-04-22 09:29:00,2009-04-22 16:54:00,6995,74
4065,3,57,2009-04-22 08:03:00,2009-04-22 14:18:00,2145,22
4066,4,43,2009-04-22 08:03:00,2009-04-22 13:13:00,1773,19
4066,5,47,2009-04-22 08:17:00,2009-04-22 13:27:00,1773,19
4067,6,2,2009-04-22 08:17:00,2009-04-22 12:17:00,2572,27
4068,1,2,2009-04-23 09:23:00,2009-04-23 13:23:00,2572,27
4068,2,32,2009-04-23 09:23:00,2009-04-23 12:13:00,2672,28
4068,3,37,2009-04-23 08:44:00,2009-04-23 10:29:00,600,6
4069,4,55,2009-04-23 08:44:00,2009-04-23 10:29:00,600,6
4069,5,41,2009-04-23 08:58:00,2009-04-23 09:33:00,200,2
4070,6,14,2009-04-23 08:58:00,2009-04-23 09:33:00,375,4
4071,1,14,2009-04-24 09:11:00,2009-04-24 16:56:00,4985,53
4071,2,32,2009-04-24 09:11:00,2009-04-24 13:11:00,3773,40
4071,3,36,2009-04-24 09:25:00,2009-04-24 13:25:00,1373,14
4072,4,54,2009-04-24 09:25:00,2009-04-24 14:55:00,1888,20
4072,5,58,2009-04-24 09:39:00,2009-04-24 15:09:00,1888,20
4073,6,17,2009-04-24 09:39:00,2009-04-24 13:59:00,2787,29
4074,1,17,2009-04-25 08:12:00,2009-04-25 11:27:00,2090,22
4074,2,26,2009-04-25 08:12:00,2009-04-25 11:27:00,3065,32
4074,3,57,2009-04-25 08:26:00,2009-04-25 10:31:00,715,7
4075,4,44,2009-04-25 08:34:00,2009-04-25 09:29:00,314,3
4075,5,43,2009-04-25 08:34:00,2009-04-25 09:29:00,314,3
4076,6,16,2009-04-25 08:54:00,2009-04-25 17:04:00,5254,56
4077,1,16,2009-04-28 08:22:00,2009-04-28 09:42:00,857,9
4077,2,25,2009-04-28 08:36:00,2009-04-28 08:46:00,157,1
4077,3,57,2009-04-28 08:36:00,2009-04-28 15:56:00,2518,27
4078,4,43,2009-04-28 08:49:00,2009-04-28 16:09:00,2518,27
4078,5,47,2009-04-28 08:49:00,2009-04-28 15:04:00,2146,23
4079,6,2,2009-04-28 09:03:00,2009-04-28 15:18:00,4021,43
4080,1,2,2009-04-29 09:03:00,2009-04-29 14:08:00,3270,35
4080,2,32,2009-04-29 09:17:00,2009-04-29 13:12:00,3695,39
4080,3,37,2009-04-29 09:17:00,2009-04-29 13:12:00,1345,14
4081,4,55,2009-04-29 08:29:00,2009-04-29 11:19:00,973,10
4081,5,41,2009-04-29 08:29:00,2009-04-29 08:39:00,57,0
4082,6,14,2009-04-29 08:04:00,2009-04-29 08:14:00,107,1
4083,1,14,2009-04-30 08:04:00,2009-04-30 16:09:00,5201,55
4083,2,32,2009-04-30 08:18:00,2009-04-30 14:38:00,5975,64
4083,3,36,2009-04-30 08:18:00,2009-04-30 14:38:00,2175,23
4084,4,54,2009-04-30 08:31:00,2009-04-30 12:21:00,1316,14
4084,5,58,2009-04-30 08:31:00,2009-04-30 12:21:00,1316,14
4085,6,17,2009-04-30 08:45:00,2009-04-30 11:25:00,1716,18
4086,1,17,2009-05-01 08:45:00,2009-05-01 10:20:00,1018,10
4086,2,26,2009-05-01 08:59:00,2009-05-01 10:34:00,1493,16
4086,3,57,2009-05-01 09:12:00,2009-05-01 09:37:00,143,1
4087,4,44,2009-05-01 09:12:00,2009-05-01 16:47:00,2605,27
4087,5,43,2009-05-01 09:26:00,2009-05-01 17:01:00,2605,27
4088,6,16,2009-05-01 09:26:00,2009-05-01 15:56:00,4183,44
4089,1,16,2009-05-02 09:18:00,2009-05-02 14:38:00,3432,36
4089,2,25,2009-05-02 09:18:00,2009-05-02 14:38:00,5032,53
4089,3,57,2009-05-02 08:13:00,2009-05-02 10:18:00,715,7
4090,4,43,2009-05-02 08:13:00,2009-05-02 10:18:00,715,7
4090,5,47,2009-05-02 08:27:00,2009-05-02 11:32:00,1059,11
4091,6,2,2009-05-02 08:27:00,2009-05-02 10:22:00,1233,13
4092,1,2,2009-05-05 09:15:00,2009-05-05 15:20:00,3916,42
4092,2,32,2009-05-05 09:04:00,2009-05-05 15:09:00,5741,61
4092,3,37,2009-05-05 09:04:00,2009-05-05 16:14:00,2463,26
4093,4,52,2009-05-05 09:17:00,2009-05-05 16:27:00,2463,26
4093,5,38,2009-05-05 09:17:00,2009-05-05 15:22:00,2091,22
4094,6,11,2009-05-05 09:31:00,2009-05-05 14:26:00,3165,33
4095,1,11,2009-05-06 08:05:00,2009-05-06 13:00:00,3165,33
4095,2,29,2009-05-06 08:05:00,2009-05-06 11:50:00,3539,37
4095,3,46,2009-05-06 08:18:00,2009-05-06 10:58:00,916,9
4096,4,33,2009-05-06 08:18:00,2009-05-06 10:58:00,916,9
4096,5,51,2009-05-06 08:32:00,2009-05-06 10:02:00,515,5
4097,6,23,2009-05-06 08:32:00,2009-05-06 10:02:00,965,10
4098,1,23,2009-05-07 08:46:00,2009-05-07 09:06:00,214,2
4098,2,28,2009-05-07 08:46:00,2009-05-07 16:21:00,7157,76
4098,3,59,2009-05-07 08:59:00,2009-05-07 16:34:00,2607,27
4099,4,46,2009-05-07 09:13:00,2009-05-07 15:38:00,2206,23
4099,5,36,2009-05-07 09:13:00,2009-05-07 15:38:00,2206,23
4100,6,9,2009-05-07 09:27:00,2009-05-07 14:42:00,3380,36
4101,1,9,2009-05-08 08:37:00,2009-05-08 11:32:00,1877,20
4101,2,27,2009-05-08 08:37:00,2009-05-08 11:32:00,2752,30
4101,3,59,2009-05-08 08:14:00,2009-05-08 11:14:00,1031,11
4102,4,45,2009-05-08 08:14:00,2009-05-08 10:04:00,630,6
4102,5,49,2009-05-08 08:28:00,2009-05-08 10:18:00,630,6
4103,6,22,2009-05-08 08:41:00,2009-05-08 09:26:00,482,5
4104,1,22,2009-05-09 08:41:00,2009-05-09 16:36:00,5097,54
4104,2,26,2009-05-09 08:55:00,2009-05-09 16:50:00,7472,80
4104,3,58,2009-05-09 08:55:00,2009-05-09 15:40:00,2321,24
4105,4,44,2009-05-09 09:09:00,2009-05-09 15:54:00,2407,25
4105,5,47,2009-05-09 09:22:00,2009-05-09 15:02:00,2020,21
4106,6,12,2009-05-09 09:22:00,2009-05-09 13:52:00,2892,30
4107,1,12,2009-05-12 09:04:00,2009-05-12 15:04:00,3857,41
4107,2,24,2009-05-12 09:18:00,2009-05-12 14:08:00,4557,48
4107,3,42,2009-05-12 09:18:00,2009-05-12 13:03:00,1285,13
4108,4,46,2009-05-12 09:32:00,2009-05-12 13:17:00,1285,13
4108,5,33,2009-05-12 09:32:00,2009-05-12 12:07:00,885,9
4109,6,19,2009-05-12 08:05:00,2009-05-12 09:30:00,910,9
4110,1,19,2009-05-13 08:05:00,2009-05-13 09:30:00,910,9
4110,2,28,2009-05-13 08:19:00,2009-05-13 08:39:00,314,3
4110,3,59,2009-05-13 08:33:00,2009-05-13 08:53:00,114,1
4111,4,46,2009-05-13 08:33:00,2009-05-13 15:58:00,2543,27
4111,5,36,2009-05-13 08:46:00,2009-05-13 15:06:00,2172,23
4112,6,23,2009-05-13 08:16:00,2009-05-13 14:36:00,4072,43
4113,1,23,2009-05-14 08:16:00,2009-05-14 13:31:00,3375,36
4113,2,27,2009-05-14 09:14:00,2009-05-14 14:29:00,4950,53
4113,3,59,2009-05-14 09:27:00,2009-05-14 13:32:00,1400,15
4114,4,45,2009-05-14 09:27:00,2009-05-14 12:22:00,1000,10
4114,5,49,2009-05-14 08:01:00,2009-05-14 10:56:00,1000,10
4115,6,22,2009-05-14 08:01:00,2009-05-14 09:46:00,1125,12
4116,1,22,2009-05-15 08:15:00,2009-05-15 10:00:00,1125,12
4116,2,26,2009-05-15 08:28:00,2009-05-15 09:08:00,628,6
4116,3,58,2009-05-15 08:28:00,2009-05-15 16:18:00,2687,28
4117,4,44,2009-05-15 08:42:00,2009-05-15 16:32:00,2687,28
4117,5,47,2009-05-15 08:42:00,2009-05-15 11:52:00,1086,11
4118,6,12,2009-05-15 08:56:00,2009-05-15 12:06:00,2036,21
4119,1,12,2009-05-16 08:56:00,2009-05-16 14:31:00,3590,38
4119,2,24,2009-05-16 09:09:00,2009-05-16 13:34:00,4165,44
4119,3,42,2009-05-16 09:23:00,2009-05-16 13:48:00,1515,16
4120,4,46,2009-05-16 09:23:00,2009-05-16 12:38:00,1115,11
4120,5,33,2009-05-16 08:22:00,2009-05-16 11:37:00,1115,11
4121,6,19,2009-05-16 08:22:00,2009-05-16 10:32:00,1393,14
4122,1,19,2009-05-19 08:37:00,2009-05-19 12:12:00,2304,24
4122,2,28,2009-05-19 08:51:00,2009-05-19 12:26:00,3379,36
4122,3,34,2009-05-19 08:51:00,2009-05-19 10:11:00,457,4
4123,4,52,2009-05-19 09:05:00,2009-05-19 10:25:00,457,4
4123,5,38,2009-05-19 09:05:00,2009-05-19 09:20:00,85,0
4124,6,11,2009-05-19 09:18:00,2009-05-19 16:43:00,4770,51
4125,1,11,2009-05-20 09:32:00,2009-05-20 16:57:00,4770,51
4125,2,29,2009-05-20 09:32:00,2009-05-20 15:47:00,5895,63
4125,3,47,2009-05-20 08:06:00,2009-05-20 13:16:00,1773,19
4126,4,33,2009-05-20 08:06:00,2009-05-20 13:16:00,1773,19
4126,5,51,2009-05-20 08:19:00,2009-05-20 12:19:00,1373,14
4127,6,14,2009-05-20 08:33:00,2009-05-20 12:33:00,2573,27
4128,1,14,2009-05-21 08:33:00,2009-05-21 11:23:00,1822,19
4128,2,32,2009-05-21 08:47:00,2009-05-21 10:32:00,1650,17
4128,3,49,2009-05-21 08:47:00,2009-05-21 10:32:00,600,6
4129,4,53,2009-05-21 08:06:00,2009-05-21 08:41:00,200,2
4129,5,58,2009-05-21 08:06:00,2009-05-21 08:41:00,200,2
4130,6,17,2009-05-21 09:14:00,2009-05-21 16:59:00,4985,53
4131,1,17,2009-05-22 09:14:00,2009-05-22 13:14:00,2573,27
4131,2,25,2009-05-22 09:28:00,2009-05-22 13:28:00,3773,40
4131,3,57,2009-05-22 08:01:00,2009-05-22 13:31:00,1888,20
4132,4,43,2009-05-22 08:01:00,2009-05-22 13:31:00,1888,20
4132,5,53,2009-05-22 08:15:00,2009-05-22 12:35:00,1487,15
4133,6,16,2009-05-22 08:15:00,2009-05-22 11:30:00,2090,22
4134,1,16,2009-05-23 08:29:00,2009-05-23 11:44:00,2090,22
4134,2,25,2009-05-23 08:42:00,2009-05-23 10:47:00,1965,21
4134,3,43,2009-05-23 08:42:00,2009-05-23 10:47:00,715,7
4135,4,47,2009-05-23 08:56:00,2009-05-23 09:51:00,314,3
4135,5,33,2009-05-23 08:57:00,2009-05-23 17:07:00,2804,30
4136,6,12,2009-05-23 08:57:00,2009-05-23 17:07:00,5254,56
4137,1,12,2009-05-26 09:05:00,2009-05-26 09:15:00,107,1
4137,2,24,2009-05-26 09:19:00,2009-05-26 09:29:00,157,1
4137,3,55,2009-05-26 09:19:00,2009-05-26 16:39:00,2518,27
4138,4,42,2009-05-26 09:33:00,2009-05-26 15:48:00,2146,23
4138,5,57,2009-05-26 08:06:00,2009-05-26 14:21:00,2146,23
4139,6,16,2009-05-26 08:06:00,2009-05-26 13:11:00,3271,35
4140,1,16,2009-05-27 08:52:00,2009-05-27 13:57:00,3271,35
4140,2,32,2009-05-27 08:52:00,2009-05-27 12:47:00,3695,39
4140,3,37,2009-05-27 08:34:00,2009-05-27 11:24:00,973,10
4141,4,53,2009-05-27 08:47:00,2009-05-27 11:37:00,973,10
4141,5,58,2009-05-27 08:47:00,2009-05-27 08:57:00,57,0
4142,6,17,2009-05-27 09:01:00,2009-05-27 17:06:00,5201,55
4143,1,17,2009-05-28 09:01:00,2009-05-28 17:06:00,5202,55
4143,2,25,2009-05-28 09:15:00,2009-05-28 15:35:00,5975,64
4143,3,57,2009-05-28 09:15:00,2009-05-28 13:05:00,1316,14
4144,4,43,2009-05-28 09:28:00,2009-05-28 13:18:00,1317,14
4144,5,53,2009-05-28 09:28:00,2009-05-28 12:08:00,916,9
4145,6,16,2009-05-28 08:16:00,2009-05-28 10:56:00,1716,18
4146,1,16,2009-05-29 08:16:00,2009-05-29 09:51:00,1019,10
4146,2,25,2009-05-29 08:29:00,2009-05-29 08:54:00,393,4
4146,3,53,2009-05-29 08:43:00,2009-05-29 09:08:00,143,1
4147,4,39,2009-05-29 08:43:00,2009-05-29 16:18:00,2605,27
4147,5,57,2009-05-29 08:57:00,2009-05-29 15:27:00,2233,23
4148,6,3,2009-05-29 08:47:00,2009-05-29 15:17:00,4183,44
4149,1,3,2009-05-30 08:47:00,2009-05-30 14:07:00,3432,36
4149,2,25,2009-05-30 09:24:00,2009-05-30 14:44:00,5032,53
4149,3,57,2009-05-30 09:24:00,2009-05-30 11:29:00,715,7
4150,4,43,2009-05-30 09:38:00,2009-05-30 12:43:00,1059,11
4150,5,47,2009-05-30 08:11:00,2009-05-30 11:16:00,1059,11
4151,6,2,2009-05-30 08:11:00,2009-05-30 10:06:00,1233,13
4152,1,2,2009-06-02 09:33:00,2009-06-02 11:48:00,1448,15
4152,2,32,2009-06-02 08:07:00,2009-06-02 10:22:00,2123,22
4152,3,37,2009-06-02 08:07:00,2009-06-02 09:17:00,401,4
4153,4,55,2009-06-02 08:21:00,2009-06-02 09:31:00,401,4
4153,5,41,2009-06-02 08:34:00,2009-06-02 14:39:00,2091,22
4154,6,14,2009-06-02 08:34:00,2009-06-02 15:44:00,4613,49
4155,1,14,2009-06-03 08:48:00,2009-06-03 15:58:00,4613,49
4155,2,32,2009-06-03 08:48:00,2009-06-03 14:53:00,5741,61
4155,3,36,2009-06-03 09:02:00,2009-06-03 13:57:00,1690,18
4156,4,54,2009-06-03 09:02:00,2009-06-03 13:57:00,1690,18
4156,5,58,2009-06-03 09:15:00,2009-06-03 13:00:00,1289,13
4157,6,17,2009-06-03 09:15:00,2009-06-03 13:00:00,2414,25
4158,1,17,2009-06-04 09:29:00,2009-06-04 12:09:00,1716,18
4158,2,26,2009-06-04 08:03:00,2009-06-04 09:33:00,1415,15
4158,3,57,2009-06-04 08:03:00,2009-06-04 09:33:00,515,5
4159,4,44,2009-06-04 08:16:00,2009-06-04 08:36:00,114,1
4159,5,43,2009-06-04 08:16:00,2009-06-04 08:36:00,114,1
4160,6,16,2009-06-04 09:33:00,2009-06-04 17:08:00,4882,53
4161,1,16,2009-06-05 08:44:00,2009-06-05 15:09:00,4131,44
4161,2,25,2009-06-05 08:44:00,2009-06-05 15:09:00,6056,64
4161,3,57,2009-06-05 08:57:00,2009-06-05 14:12:00,1805,19
4162,4,43,2009-06-05 08:57:00,2009-06-05 14:12:00,1805,19
4162,5,47,2009-06-05 09:11:00,2009-06-05 12:06:00,1003,10
4163,6,2,2009-06-05 09:11:00,2009-06-05 12:11:00,1931,20
4164,1,2,2009-06-06 09:25:00,2009-06-06 12:25:00,1931,20
4164,2,32,2009-06-06 09:25:00,2009-06-06 11:15:00,1753,18
4164,3,37,2009-06-06 09:38:00,2009-06-06 10:23:00,257,2
4165,4,55,2009-06-06 08:12:00,2009-06-06 08:57:00,257,2
4165,5,41,2009-06-06 08:12:00,2009-06-06 16:07:00,2714,29
4166,6,14,2009-06-06 08:26:00,2009-06-06 16:21:00,5089,54
4167,1,14,2009-06-09 08:08:00,2009-06-09 16:23:00,5304,56
4167,2,32,2009-06-09 08:08:00,2009-06-09 15:18:00,6757,72
4167,3,36,2009-06-09 08:21:00,2009-06-09 15:31:00,2457,26
4168,4,54,2009-06-09 08:21:00,2009-06-09 14:21:00,2057,22
4168,5,58,2009-06-09 08:35:00,2009-06-09 13:25:00,1657,17
4169,6,17,2009-06-09 08:49:00,2009-06-09 13:39:00,3107,33
4170,1,17,2009-06-10 08:49:00,2009-06-10 12:34:00,2411,25
4170,2,26,2009-06-10 09:02:00,2009-06-10 12:47:00,3536,37
4170,3,57,2009-06-10 09:02:00,2009-06-10 11:37:00,886,9
4171,4,44,2009-06-10 09:16:00,2009-06-10 10:41:00,485,5
4171,5,43,2009-06-10 09:16:00,2009-06-10 10:41:00,485,5
4172,6,16,2009-06-10 08:39:00,2009-06-10 08:59:00,214,2
4173,1,16,2009-06-11 08:39:00,2009-06-11 08:59:00,214,2
4173,2,25,2009-06-11 08:04:00,2009-06-11 15:29:00,6994,74
4173,3,57,2009-06-11 08:04:00,2009-06-11 14:24:00,2172,23
4174,4,43,2009-06-11 08:17:00,2009-06-11 14:37:00,2172,23
4174,5,47,2009-06-11 08:31:00,2009-06-11 13:46:00,1800,19
4175,6,2,2009-06-11 08:31:00,2009-06-11 13:46:00,3376,36
4176,1,2,2009-06-12 08:45:00,2009-06-12 12:50:00,2625,28
4176,2,32,2009-06-12 08:45:00,2009-06-12 11:40:00,2750,29
4176,3,37,2009-06-12 08:58:00,2009-06-12 11:53:00,1000,10
4177,4,52,2009-06-12 09:12:00,2009-06-12 10:57:00,600,6
4177,5,38,2009-06-12 09:26:00,2009-06-12 11:11:00,600,6
4178,6,11,2009-06-12 09:26:00,2009-06-12 10:06:00,428,4
4179,1,11,2009-06-13 09:39:00,2009-06-13 17:29:00,5037,53
4179,2,29,2009-06-13 08:13:00,2009-06-13 16:03:00,7387,79
4179,3,46,2009-06-13 08:13:00,2009-06-13 11:23:00,1086,11
4180,4,33,2009-06-13 08:27:00,2009-06-13 11:37:00,1086,11
4180,5,51,2009-06-13 08:34:00,2009-06-13 14:09:00,1915,20
4181,6,23,2009-06-13 08:34:00,2009-06-13 12:59:00,2840,30
4182,1,23,2009-06-16 08:22:00,2009-06-16 10:37:00,1447,15
4182,2,28,2009-06-16 08:22:00,2009-06-16 09:27:00,1021,10
4182,3,59,2009-06-16 08:36:00,2009-06-16 13:51:00,1802,19
4183,4,46,2009-06-16 09:25:00,2009-06-16 14:40:00,1802,19
4183,5,36,2009-06-16 09:25:00,2009-06-16 16:35:00,2460,26
4184,6,9,2009-06-16 09:36:00,2009-06-16 16:46:00,4610,49
4185,1,9,2009-06-17 09:36:00,2009-06-17 15:36:00,3859,41
4185,2,27,2009-06-17 08:11:00,2009-06-17 13:06:00,4637,49
4185,3,59,2009-06-17 08:24:00,2009-06-17 13:19:00,1687,18
4186,4,45,2009-06-17 08:24:00,2009-06-17 12:09:00,1287,13
4186,5,49,2009-06-17 08:37:00,2009-06-17 12:22:00,1287,13
4187,6,22,2009-06-17 08:37:00,2009-06-17 11:12:00,1661,17
4188,1,22,2009-06-18 08:51:00,2009-06-18 10:21:00,964,10
4188,2,26,2009-06-18 09:05:00,2009-06-18 10:35:00,1414,15
4188,3,58,2009-06-18 09:05:00,2009-06-18 09:25:00,114,1
4189,4,44,2009-06-18 09:18:00,2009-06-18 09:38:00,114,1
4189,5,47,2009-06-18 09:18:00,2009-06-18 15:53:00,2260,24
4190,6,12,2009-06-18 09:32:00,2009-06-18 15:57:00,4128,44
4191,1,12,2009-06-19 09:32:00,2009-06-19 15:57:00,4128,44
4191,2,24,2009-06-19 08:06:00,2009-06-19 13:21:00,4952,53
4191,3,42,2009-06-19 08:19:00,2009-06-19 13:34:00,1802,19
4192,4,46,2009-06-19 08:19:00,2009-06-19 12:24:00,1402,15
4192,5,33,2009-06-19 08:33:00,2009-06-19 12:33:00,1373,14
4193,6,19,2009-06-19 08:47:00,2009-06-19 12:47:00,2573,27
4194,1,19,2009-06-20 08:47:00,2009-06-20 14:17:00,3538,37
4194,2,28,2009-06-20 08:06:00,2009-06-20 13:36:00,5188,55
4194,3,59,2009-06-20 08:06:00,2009-06-20 12:26:00,1488,15
4195,4,46,2009-06-20 09:14:00,2009-06-20 12:29:00,1116,11
4195,5,36,2009-06-20 09:28:00,2009-06-20 12:43:00,1116,11
4196,6,23,2009-06-20 09:28:00,2009-06-20 11:33:00,1340,14
4197,1,23,2009-06-23 08:57:00,2009-06-23 12:32:00,2305,24
4197,2,27,2009-06-23 09:23:00,2009-06-23 11:48:00,2280,24
4197,3,59,2009-06-23 09:37:00,2009-06-23 10:57:00,458,4
4198,4,45,2009-06-23 09:37:00,2009-06-23 10:57:00,458,4
4198,5,49,2009-06-23 08:11:00,2009-06-23 08:21:00,57,0
4199,6,22,2009-06-23 08:11:00,2009-06-23 08:21:00,107,1
4200,1,22,2009-06-24 08:24:00,2009-06-24 15:44:00,4719,50
4200,2,26,2009-06-24 08:24:00,2009-06-24 14:39:00,5897,63
4200,3,58,2009-06-24 08:38:00,2009-06-24 14:53:00,2147,23
4201,4,44,2009-06-24 08:52:00,2009-06-24 13:57:00,1746,18
4201,5,47,2009-06-24 08:52:00,2009-06-24 13:57:00,1746,18
